              0            300            100              0
          0.005      297.94398      100.05544              0
           0.01      295.88553      100.11219              0
          0.015      293.82987      100.16506              0
           0.02       291.7771      100.21401              0
          0.025      289.72735      100.25901              0
           0.03       287.6807      100.30004              0
          0.035      285.63728      100.33707              0
           0.04      283.59718      100.37007              0
          0.045      281.56051      100.39902              0
           0.05      279.52738       100.4239              0
          0.055      277.49789      100.44468              0
           0.06      275.47215      100.46134              0
          0.065      273.45025      100.47386              0
           0.07      271.43231      100.48221              0
          0.075      269.41842      100.48639              0
           0.08      267.40869      100.48637              0
          0.085      265.40322      100.48213              0
           0.09       263.4021      100.47367              0
          0.095      261.40544      100.46096              0
            0.1      259.41333      100.44399              0
          0.105      257.42588      100.42275              0
           0.11      255.44317      100.39723              0
          0.115      253.46531      100.36742              0
           0.12      251.49239       100.3333              0
          0.125      249.52451      100.29488              0
           0.13      247.56175      100.25215              0
          0.135       245.6042      100.20509              0
           0.14      243.65197      100.15371              0
          0.145      241.70513        100.098              0
           0.15      239.76378      100.03797              0
          0.155      237.82801      99.973603              0
           0.16      235.89789      99.904909              0
          0.165      233.97352      99.831888              0
           0.17      232.05497      99.754543              0
          0.175      230.14234      99.672879              0
           0.18      228.23569      99.586901              0
          0.185      226.33511      99.496616              0
           0.19      224.44068      99.402032              0
          0.195      222.55248      99.303158              0
            0.2      220.67057      99.200005              0
          0.205      218.79504      99.092585              0
           0.21      216.92596       98.98091              0
          0.215      215.06339      98.864994              0
           0.22       213.2074      98.744853              0
          0.225      211.35807      98.620503              0
           0.23      209.51546      98.491963              0
          0.235      207.68562      98.353321              0
           0.24      205.86271      98.210572              0
          0.245      204.04677       98.06374              0
           0.25      202.23787      97.912849              0
          0.255      200.43606      97.757924              0
           0.26       198.6414      97.598991              0
          0.265      196.85393      97.436079              0
           0.27      195.07372      97.269214              0
          0.275       193.3008      97.098429              0
           0.28      191.53523      96.923752              0
          0.285      189.77705      96.745216              0
           0.29       188.0263      96.562855              0
          0.295      186.28303      96.376702              0
            0.3      184.54728      96.186792              0
          0.305      182.81909      95.993162              0
           0.31      181.09848      95.795848              0
          0.315      179.38551      95.594889              0
           0.32      177.68019      95.390323              0
          0.325      175.98882      95.176011              0
           0.33      174.30523      94.958231              0
          0.335      172.62945      94.737027              0
           0.34      170.96152      94.512443              0
          0.345      169.30144      94.284524              0
           0.35      167.64924      94.053317              0
          0.355      166.00494      93.818869              0
           0.36      164.36856      93.581227              0
          0.365       162.7401       93.34044              0
           0.37      161.12594      93.090267              0
          0.375       159.5198      92.837111              0
           0.38      157.92168      92.581024              0
          0.385      156.33159      92.322059              0
           0.39      154.74953      92.060271              0
          0.395       153.1755      91.795712              0
            0.4      151.60951      91.528437              0
          0.405      150.05798      91.252135              0
           0.41      148.51454      90.973295              0
          0.415      146.97918      90.691976              0
           0.42      145.45189      90.408236              0
          0.425      143.93267      90.122133              0
           0.43      142.42797      89.827315              0
          0.435      140.93136      89.530324              0
           0.44      139.44282       89.23122              0
          0.445      137.96234      88.930065              0
           0.45      136.48989      88.626922              0
          0.455      135.03197      88.315391              0
           0.46      133.58209      88.002069              0
          0.465      132.14023      87.687019              0
           0.47      130.70634      87.370306              0
          0.475      129.28697      87.045502              0
           0.48      127.87556      86.719238              0
          0.485      126.47209       86.39158              0
