              0            300            100              0
          0.005      297.92854      101.56755              0
           0.01      295.83412      103.15017              0
          0.015      293.71696      104.74759              0
           0.02      291.58268      106.35412              0
          0.025      289.42625      107.97473              0
           0.03      287.25346      109.60358              0
          0.035      285.05919      111.24573              0
           0.04      282.84939      112.89519              0
          0.045      280.61886      114.55709              0
           0.05      278.37369      116.22531              0
          0.055      276.10862      117.90505              0
           0.06      273.82987      119.59006              0
          0.065      271.53213      121.28561              0
           0.07      269.21582      122.99124              0
          0.075      266.88735      124.70048              0
           0.08      264.54132      126.41871              0
          0.085       262.1782      128.14543              0
           0.09       259.8046      129.87397              0
          0.095      257.41503      131.60983              0
            0.1      255.01622      133.34625              0
          0.105      252.60262      135.08877              0
           0.11      250.17477       136.8368              0
          0.115       247.7396      138.58342              0
           0.12      245.29145      140.33427              0
          0.125      242.83094      142.08872              0
           0.13       240.3587      143.84613              0
          0.135      237.88184      145.59938              0
           0.14      235.39461      147.35422              0
          0.145      232.89768      149.10998              0
           0.15      230.39831      150.85943              0
          0.155      227.89068      152.60839              0
           0.16      225.37548      154.35617              0
          0.165      222.85342      156.10208              0
           0.17      220.32522      157.84541              0
          0.175      217.79833      159.57874              0
           0.18      215.26681      161.30803              0
          0.185      212.73141      163.03257              0
           0.19      210.19288      164.75164              0
          0.195      207.65196      166.46451              0
            0.2      205.11622      168.16367              0
          0.205      202.57966      169.85519              0
           0.21      200.04302      171.53834              0
          0.215      197.50707       173.2124              0
           0.22      194.97257      174.87667              0
          0.225      192.44029      176.53043              0
           0.23      189.91099      178.17296              0
          0.235      187.39229      179.79673              0
           0.24       184.8781       181.4079              0
          0.245      182.36916      183.00579              0
           0.25      179.86623      184.58973              0
          0.255      177.37003      186.15904              0
           0.26      174.88131      187.71308              0
          0.265      172.40079      189.25118              0
           0.27      169.92918      190.77271              0
          0.275      167.46721      192.27705              0
           0.28      165.01556      193.76359              0
          0.285      162.57493      195.23172              0
           0.29        160.146      196.68086              0
          0.295      157.72944      198.11044              0
            0.3      155.32588       199.5199              0
          0.305      152.93599      200.90871              0
           0.31      150.56038      202.27635              0
          0.315      148.19966       203.6223              0
           0.32      145.85444       204.9461              0
          0.325      143.52528      206.24726              0
           0.33      141.21275      207.52535              0
          0.335       138.9174      208.77992              0
           0.34      136.63975      210.01058              0
          0.345      134.38032      211.21693              0
           0.35      132.13959       212.3986              0
          0.355      129.91805      213.55525              0
           0.36      127.71613      214.68655              0
          0.365      125.53428      215.79219              0
           0.37      123.37291      216.87189              0
          0.375      121.23241      217.92539              0
           0.38      119.11316      218.95243              0
          0.385      117.01551       219.9528              0
           0.39      114.93364      220.93244              0
          0.395      112.87413      221.88489              0
            0.4      110.83727         222.81              0
          0.405      108.82334      223.70762              0
           0.41      106.83259      224.57765              0
          0.415      104.86526      225.41997              0
           0.42      102.92157      226.23451              0
          0.425      101.00171      227.02122              0
           0.43      99.105859      227.78005              0
          0.435      97.228466      228.51669              0
           0.44      95.375499      229.22528              0
          0.445       93.54708      229.90586              0
           0.45      91.743311      230.55846              0
          0.455      89.964276      231.18312              0
           0.46      88.210042      231.77994              0
          0.465      86.475269      232.35436              0
           0.47      84.765506      232.90097              0
          0.475      83.080766      233.41989              0
           0.48       81.42105      233.91127              0
          0.485      79.786341      234.37525              0
           0.49      78.176604        234.812              0
          0.495      76.586747      235.22675              0
            0.5      75.021886       235.6145              0
          0.505      73.481943      235.97545              0
           0.51      71.966827      236.30984              0
          0.515      70.476436       236.6179              0
           0.52       69.01065      236.89988              0
          0.525      67.564651      237.16071              0
           0.53      66.143122      237.39584              0
          0.535      64.745912      237.60553              0
           0.54      63.372855      237.79009              0
          0.545      62.023778       237.9498              0
           0.55      60.694099      238.08937              0
          0.555      59.388157      238.20457              0
           0.56      58.105747      238.29572              0
          0.565      56.846659      238.36314              0
           0.57      55.610672      238.40719              0
          0.575      54.397559      238.42821              0
           0.58      53.203044      238.43056              0
          0.585       52.03106      238.41044              0
           0.59      50.881359      238.36818              0
          0.595      49.753687      238.30416              0
            0.6      48.647785      238.21874              0
          0.605      47.559632      238.11605              0
           0.61      46.492845      237.99256              0
          0.615      45.447151      237.84864              0
           0.62      44.422273      237.68467              0
          0.625       43.41793      237.50104              0
           0.63      42.430358       237.3016              0
          0.635      41.462876      237.08311              0
           0.64      40.515194      236.84596              0
          0.645      39.587023      236.59053              0
           0.65      38.678068      236.31721              0
          0.655       37.78482      236.02958              0
           0.66       36.91032      235.72468              0
          0.665       36.05427      235.40291              0
           0.67      35.216373      235.06463              0
          0.675      34.396333      234.71022              0
           0.68      33.593851      234.34007              0
          0.685      32.805723      233.95745              0
           0.69      32.034674       233.5597              0
          0.695      31.280408      233.14719              0
            0.7       30.54263      232.72029              0
          0.705      29.821048      232.27937              0
           0.71      29.115368      231.82478              0
          0.715      28.422675      231.35951              0
           0.72      27.745411      230.88116              0
          0.725      27.083287       230.3901              0
           0.73       26.43602      229.88667              0
          0.735      25.803325      229.37121              0
           0.74      25.184922      228.84407              0
          0.745      24.580534      228.30558              0
           0.75      23.987568      227.75838              0
          0.755      23.408165      227.20038              0
           0.76      22.842054      226.63191              0
          0.765      22.288968      226.05328              0
           0.77      21.748643       225.4648              0
          0.775      21.220818      224.86679              0
           0.78      20.705236      224.25955              0
          0.785      20.199601      223.64542              0
           0.79       19.70579      223.02256              0
          0.795      19.223554      222.39126              0
            0.8      18.752647       221.7518              0
          0.805      18.292829      221.10447              0
           0.81       17.84386      220.44955              0
          0.815      17.405508      219.78731              0
           0.82      16.977541      219.11801              0
          0.825      16.559734      218.44191              0
           0.83      16.151864      217.75928              0
          0.835      15.752023      217.07204              0
           0.84      15.361756      216.37867              0
          0.845      14.980852      215.67943              0
           0.85      14.609099      214.97455              0
          0.855      14.246293      214.26425              0
           0.86      13.892232      213.54878              0
          0.865      13.546716      212.82835              0
           0.87      13.209552      212.10318              0
          0.875      12.880549      211.37349              0
           0.88      12.559519      210.63948              0
          0.885       12.24628      209.90137              0
           0.89      11.940651      209.15935              0
          0.895      11.642456      208.41361              0
            0.9      11.351522      207.66434              0
          0.905       11.06768      206.91174              0
